author_book_count,author_avg_lexile,author_lexile_consistency,is_prolific_author,is_specialist_author,title_length,title_word_count,title_has_numbers,description_length,description_word_count,has_substantial_description,theme_count,has_friendship_theme,has_adventure_theme,has_family_theme,has_imagination_theme,has_magic_theme,has_humor_theme,has_complex_themes,reading_confidence_llm,lexile_confidence,avg_confidence,high_confidence,data_completeness_score,author_primary_category_encoded
32,262.5,33.60107525161235,1,1,29,7,0,739,138,1,3,0,0,0,1,0,0,0,0.9,0.6,0.75,0,1.0,2
32,262.5,33.60107525161235,1,1,27,7,0,111,23,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,38,9,0,103,19,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
4,250.0,0.0,0,1,21,3,0,53,8,0,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
32,262.5,33.60107525161235,1,1,16,2,0,336,58,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,27,3,0,109,22,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
1,175.0,0.0,0,1,25,4,0,750,119,1,3,1,1,0,0,0,1,0,0.0,0.6,0.3,0,1.0,4
1,1000.0,0.0,0,1,38,6,1,357,60,1,4,1,0,0,0,0,0,1,0.0,0.4,0.2,0,1.0,4
5,635.0,257.14781741247583,1,0,33,7,0,90,15,0,3,0,0,0,0,0,0,0,0.0,0.4,0.2,0,1.0,1
18,516.6666666666666,97.0142500145332,1,0,27,4,1,301,53,1,3,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,1
32,262.5,33.60107525161235,1,1,20,5,0,57,12,0,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
4,175.0,0.0,0,1,12,3,0,97,16,0,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,2
6,725.0,209.16500663351889,1,0,7,1,0,324,53,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,36,6,1,340,63,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
14,175.0,0.0,1,1,30,4,0,176,27,1,3,1,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,2
9,205.55555555555554,91.66666666666667,1,0,55,9,1,71,12,0,2,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,2
1,1000.0,0.0,0,1,15,3,0,284,54,1,4,1,0,1,0,0,0,1,0.0,0.8,0.4,0,1.0,4
9,205.55555555555554,91.66666666666667,1,0,16,4,0,123,19,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
7,225.0,85.39125638299666,1,0,33,8,1,31,5,0,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,0.6666666666666666,2
1,175.0,0.0,0,1,35,8,0,830,143,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
4,175.0,0.0,0,1,17,3,0,169,30,1,3,0,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,2
1,175.0,0.0,0,1,10,2,0,595,99,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,4
16,375.0,139.0443574307614,1,0,62,12,1,586,94,1,4,1,0,0,0,0,1,0,0.0,0.8,0.4,0,1.0,1
32,262.5,33.60107525161235,1,1,21,3,0,199,39,1,3,0,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,31,8,0,130,26,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
6,725.0,209.16500663351889,1,0,22,3,1,389,60,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
4,875.0,144.33756729740642,0,0,37,6,1,564,102,1,4,1,0,0,0,0,0,1,0.0,0.8,0.4,0,1.0,3
18,516.6666666666666,97.0142500145332,1,0,34,6,1,416,71,1,3,1,1,0,0,0,0,1,0.0,0.6,0.3,0,1.0,1
9,205.55555555555554,91.66666666666667,1,0,15,2,0,126,20,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
1,1000.0,0.0,0,1,37,6,1,679,114,1,4,1,1,0,0,0,0,0,0.0,0.4,0.2,0,1.0,4
4,287.5,136.16778865306827,0,0,42,9,1,64,13,0,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,32,6,1,251,40,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
1,175.0,0.0,0,1,4,1,0,184,33,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,45,6,1,238,10,1,3,0,0,0,0,0,0,0,0.8,0.6,0.7,0,1.0,1
10,217.5,128.58741082323036,1,0,13,4,0,320,54,1,3,0,0,0,0,0,1,0,0.0,0.6,0.3,0,1.0,2
6,725.0,209.16500663351889,1,0,13,2,0,163,29,1,3,0,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,4
32,262.5,33.60107525161235,1,1,31,6,0,181,35,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
16,375.0,139.0443574307614,1,0,66,12,1,330,56,1,3,1,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
1,175.0,0.0,0,1,43,8,0,138,25,1,3,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,4
7,225.0,85.39125638299666,1,0,44,9,1,186,35,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,32,7,0,44,7,0,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,0.3333333333333333,1
12,750.0,0.0,1,1,16,2,0,133,17,1,3,0,0,0,1,0,1,0,0.9,0.6,0.75,0,1.0,1
16,375.0,139.0443574307614,1,0,64,12,1,180,30,1,3,0,0,0,1,0,0,0,0.0,0.8,0.4,0,1.0,1
1,175.0,0.0,0,1,35,9,1,1012,179,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,5,1,0,614,116,1,4,1,0,1,0,0,0,1,0.0,0.6,0.3,0,1.0,1
1,175.0,0.0,0,1,18,3,0,537,88,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
2,250.0,0.0,0,1,58,8,1,228,34,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
12,750.0,0.0,1,1,43,6,1,515,82,1,3,0,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,1
12,750.0,0.0,1,1,16,3,0,1141,201,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
16,375.0,139.0443574307614,1,0,57,11,1,377,69,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
16,375.0,139.0443574307614,1,0,66,12,1,298,51,1,3,1,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
16,375.0,139.0443574307614,1,0,62,12,1,329,59,1,3,0,0,1,0,0,0,0,0.0,0.8,0.4,0,1.0,1
18,516.6666666666666,97.0142500145332,1,0,34,5,1,1069,183,1,4,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,1
16,375.0,139.0443574307614,1,0,63,13,1,142,25,1,3,1,0,0,1,0,0,0,0.0,0.8,0.4,0,1.0,1
32,262.5,33.60107525161235,1,1,25,6,0,1644,309,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
1,175.0,0.0,0,1,19,4,0,725,120,1,2,0,0,0,0,0,0,0,0.8,0.6,0.7,0,1.0,2
